ID	adj.P.Val	P.Value	t	B	logFC	GB_ACC	Gene
5000	3.29E-01	2.06E-01	-1.2725268	-5.867825	-0.21404625	CD359956	XLOC_l2_012855
1347	3.29E-01	2.06E-01	-1.272493	-5.867867	-0.24710362		
56413	3.29E-01	2.06E-01	1.2724774	-5.867887	0.25403998	NM_006771	KRT38
27547	3.29E-01	2.06E-01	-1.2723972	-5.867986	-0.24246305		XLOC_l2_012467
69	3.29E-01	2.06E-01	-1.2722997	-5.868108	-0.25432969	NM_003104	SORD
32001	3.29E-01	2.06E-01	1.2722684	-5.868147	0.20300608	CR744744	XLOC_006044
41463	3.30E-01	2.06E-01	-1.2720747	-5.868388	-0.10121451	NR_027001	LOC388152
12625	3.30E-01	2.06E-01	1.2720524	-5.868415	0.13958535	NM_000465	BARD1
14637	3.30E-01	2.06E-01	-1.2720275	-5.868446	-0.08195819	NM_002703	PPAT
9429	3.30E-01	2.06E-01	1.2720243	-5.86845	0.24269372	NM_182915	STEAP3
26517	3.30E-01	2.06E-01	1.2720049	-5.868475	0.22849941	NM_013340	PCDHB1
16643	3.30E-01	2.06E-01	-1.2719871	-5.868497	-0.21729531	NM_001195382	GPR35
62833	3.30E-01	2.06E-01	1.2719825	-5.868502	0.26530163		XLOC_004746
61784	3.30E-01	2.06E-01	-1.2719368	-5.868559	-0.09798527	NM_031448	C19orf12
53388	3.30E-01	2.06E-01	-1.2718994	-5.868606	-0.28910978	NM_002852	PTX3
44892	3.30E-01	2.06E-01	-1.2718926	-5.868614	-0.1684151	NM_138420	AHNAK2
42007	3.30E-01	2.06E-01	1.2718806	-5.868629	0.14050753	NM_018111	C19orf73
15212	3.30E-01	2.06E-01	1.2717845	-5.868749	0.06655705	NM_022081	HPS4
40799	3.30E-01	2.06E-01	-1.2717057	-5.868847	-0.23163467		XLOC_007849
15196	3.30E-01	2.06E-01	1.27162	-5.868953	0.0770199	NM_018089	ANKZF1
27648	3.30E-01	2.06E-01	-1.2715891	-5.868992	-0.2286673		XLOC_003735
37921	3.30E-01	2.06E-01	1.2715495	-5.869041	0.2054919	BC041341	XLOC_000256
15687	3.30E-01	2.06E-01	-1.2715359	-5.869058	-0.1690242	NM_015110	SMC5
34020	3.30E-01	2.06E-01	-1.2715257	-5.869071	-0.23611546		XLOC_l2_011854
8750	3.30E-01	2.06E-01	1.2714899	-5.869115	0.09256175	NM_000761	CYP1A2
41327	3.30E-01	2.06E-01	-1.2714139	-5.869209	-0.07085744	NM_006517	SLC16A2
42215	3.30E-01	2.07E-01	1.2712234	-5.869446	0.26470584		XLOC_005547
18104	3.30E-01	2.07E-01	1.2711876	-5.869491	0.08646579	NM_003845	DYRK4
52604	3.30E-01	2.07E-01	-1.2711247	-5.869569	-0.24024187		XLOC_003463
17541	3.30E-01	2.07E-01	-1.2709745	-5.869756	-0.25321771	BC042433	XLOC_l2_010586
37875	3.30E-01	2.07E-01	1.2708546	-5.869905	0.07056352	NM_005153	USP10
37281	3.30E-01	2.07E-01	-1.2707975	-5.869976	-0.0919641	NM_014584	ERO1L
31724	3.30E-01	2.07E-01	-1.2707536	-5.87003	-0.07532792	NM_024104	C19orf42
54461	3.30E-01	2.07E-01	1.2705083	-5.870335	0.2336039	NM_019102	HOXA5
3398	3.30E-01	2.07E-01	1.2704682	-5.870385	0.09078524	U17986	SLC6A8
1750	3.30E-01	2.07E-01	-1.2704675	-5.870386	-0.31453242	BC039526	LOC645485
20481	3.30E-01	2.07E-01	-1.2704001	-5.87047	-0.24870751	XR_108494	XLOC_l2_009899
56834	3.30E-01	2.07E-01	1.2703906	-5.870481	0.21040858		
20077	3.30E-01	2.07E-01	-1.2703376	-5.870547	-0.2553578		XLOC_002206
38653	3.30E-01	2.07E-01	-1.2701476	-5.870783	-0.13935727	NM_152416	C8orf38
20453	3.30E-01	2.07E-01	1.270135	-5.870799	0.05405237	NM_001243766	POMGNT1
21010	3.30E-01	2.07E-01	1.2701301	-5.870805	0.1972286	BU567215	LOC729468
35283	3.30E-01	2.07E-01	1.2701054	-5.870836	0.22911102		XLOC_009782
36332	3.30E-01	2.07E-01	1.2700949	-5.870849	0.36718471	NM_000576	IL1B
19675	3.30E-01	2.07E-01	-1.2700114	-5.870952	-0.25688804	NM_001144064	CXorf51A
49547	3.30E-01	2.07E-01	1.2699698	-5.871004	0.22882187	NM_001005853	OR6B2
5004	3.30E-01	2.07E-01	-1.2698383	-5.871167	-0.15486352	NM_152288	ORAI3
8352	3.30E-01	2.07E-01	1.2697604	-5.871264	0.1306463	AF400485	XLOC_011183
15241	3.30E-01	2.07E-01	-1.2697229	-5.871311	-0.23865012	NM_001037814	GAB4
59084	3.30E-01	2.07E-01	-1.2697128	-5.871323	-0.57261116	NM_005193	CDX4
29824	3.31E-01	2.07E-01	1.2696346	-5.87142	0.14220717	NM_004606	TAF1
37144	3.31E-01	2.07E-01	1.2696339	-5.871421	0.12432037	BC038559	LOC100506190
46390	3.31E-01	2.07E-01	1.2695879	-5.871478	0.23888271	AF508906	XLOC_001126
58305	3.31E-01	2.07E-01	1.2693968	-5.871716	0.05494326	NM_006312	NCOR2
42055	3.31E-01	2.07E-01	1.2692969	-5.87184	0.21376899	NM_173544	FAM129C
20587	3.31E-01	2.07E-01	-1.2692813	-5.871859	-0.15408141	NM_000658	AIRE
38452	3.31E-01	2.07E-01	-1.2691709	-5.871996	-0.21653481	XR_108514	LOC100505547
13403	3.31E-01	2.07E-01	-1.2691	-5.872084	-0.25947487	AK097624	XLOC_l2_002043
54281	3.31E-01	2.07E-01	1.2690721	-5.872119	0.2482598		XLOC_l2_003820
1639	3.31E-01	2.07E-01	1.2690315	-5.872169	0.12776218	XM_003119543	
43368	3.31E-01	2.07E-01	1.2689103	-5.872319	0.22113702		XLOC_009007
25001	3.31E-01	2.07E-01	-1.2688535	-5.87239	-0.24686838	NM_007260	LYPLA2
31368	3.31E-01	2.07E-01	1.2688458	-5.8724	0.24242787	NM_144984	VSTM4
55164	3.31E-01	2.07E-01	1.2688136	-5.872439	0.27411462		XLOC_l2_001011
50593	3.31E-01	2.07E-01	-1.2687337	-5.872539	-0.19909864		XLOC_000256
19571	3.31E-01	2.07E-01	1.2687218	-5.872553	0.29530133		XLOC_004161
62481	3.31E-01	2.07E-01	1.2687053	-5.872574	0.10179083	NM_014160	MKRN2
39396	3.31E-01	2.07E-01	1.268622	-5.872677	0.22910819		XLOC_l2_014830
37943	3.31E-01	2.07E-01	1.2686101	-5.872692	0.10972109	NM_004333	BRAF
16095	3.31E-01	2.08E-01	1.2684511	-5.872889	0.08771058	NM_023018	NADK
1493	3.31E-01	2.08E-01	1.2684462	-5.872895	0.25680502		XLOC_003853
12153	3.31E-01	2.08E-01	1.2683726	-5.872987	0.08204185	NM_005402	RALA
56690	3.31E-01	2.08E-01	-1.268326	-5.873045	-0.07399927	NM_015062	PPRC1
1248	3.31E-01	2.08E-01	1.268285	-5.873095	0.29553399	NR_036494	LOC643201
36501	3.31E-01	2.08E-01	1.2682289	-5.873165	0.14716709	NM_001012414	TRIM61
48369	3.31E-01	2.08E-01	1.2682256	-5.873169	0.26311898	CB104875	XLOC_011190
6421	3.31E-01	2.08E-01	1.2681729	-5.873234	0.28839627	XR_110289	LOC100506446
23188	3.31E-01	2.08E-01	-1.2681605	-5.87325	-0.22421565	XR_132486	LOC100652884
28295	3.31E-01	2.08E-01	-1.2681496	-5.873263	-0.23243477		XLOC_008762
58640	3.31E-01	2.08E-01	1.2681357	-5.873281	0.24185186	NR_027098	LINC00486
23566	3.31E-01	2.08E-01	-1.2680574	-5.873378	-0.12229126	NM_022894	PAPOLG
15124	3.31E-01	2.08E-01	1.267967	-5.87349	0.26476277		XLOC_009888
44484	3.31E-01	2.08E-01	-1.2677814	-5.87372	-0.22337364	NM_032946	NXF5
22866	3.31E-01	2.08E-01	1.2677423	-5.873768	0.10421768	NM_014294	TRAM1
28053	3.31E-01	2.08E-01	-1.2677306	-5.873783	-0.1474918	NM_001080448	EPHA6
26078	3.31E-01	2.08E-01	1.2675933	-5.873953	0.26657969	XR_109301	LOC100505649
1313	3.31E-01	2.08E-01	-1.2675749	-5.873976	-0.15283544	NM_153257	ZNF461
48618	3.31E-01	2.08E-01	-1.2675575	-5.873998	-0.22408825	XM_001715154	XLOC_l2_015041
7354	3.31E-01	2.08E-01	1.2675327	-5.874028	0.11638041		
61769	3.31E-01	2.08E-01	1.2674268	-5.87416	0.06689219	NM_001918	DBT
19769	3.31E-01	2.08E-01	-1.2673764	-5.874222	-0.23028283		XLOC_001907
57291	3.31E-01	2.08E-01	1.2672572	-5.87437	0.27321436	NM_000497	CYP11B1
24950	3.32E-01	2.08E-01	-1.2672022	-5.874438	-0.21701859	NR_038434	LOC100506474
15548	3.32E-01	2.08E-01	1.2671915	-5.874451	0.14027476	NM_023076	UNKL
2841	3.32E-01	2.08E-01	1.2671754	-5.874471	0.16205652	NM_017451	BAIAP2
45416	3.32E-01	2.08E-01	-1.2671568	-5.874494	-0.24053103	NM_001005212	OR9Q1
11849	3.32E-01	2.08E-01	-1.2670745	-5.874596	-0.17397138	NM_002252	KCNS3
9236	3.32E-01	2.08E-01	1.2670453	-5.874632	0.07710662	NM_080653	ATP6V1E2
9697	3.32E-01	2.08E-01	-1.2670112	-5.874675	-0.16755808	DQ656044	EIF4ENIF1
11316	3.32E-01	2.08E-01	-1.2669107	-5.874799	-0.27724897		XLOC_006634
5464	3.32E-01	2.08E-01	-1.2668095	-5.874925	-0.07877232	NM_198075	LRRC56
353	3.32E-01	2.08E-01	1.2667566	-5.87499	0.39618997		XLOC_008061
21703	3.32E-01	2.08E-01	-1.2667539	-5.874993	-0.07864902	NM_032822	FAM136A
46559	3.32E-01	2.08E-01	1.2667282	-5.875025	0.28456788	NM_016592	GNAS
59217	3.32E-01	2.08E-01	1.2666803	-5.875085	0.28348853		XLOC_001418
58841	3.32E-01	2.08E-01	1.2666228	-5.875156	0.22254413		XLOC_l2_009492
51517	3.32E-01	2.08E-01	1.2665451	-5.875252	0.33138828	NM_001285	CLCA1
42957	3.32E-01	2.08E-01	1.2664904	-5.87532	0.24092774	NM_031226	CYP19A1
34914	3.32E-01	2.08E-01	1.2664833	-5.875329	0.12338476	NM_016086	STYXL1
47452	3.32E-01	2.08E-01	1.2664612	-5.875356	0.22586095	NM_001004313	TMEM220
11865	3.32E-01	2.08E-01	1.2663564	-5.875486	0.12612599	NM_001135000	FERMT2
33567	3.32E-01	2.08E-01	-1.2663015	-5.875554	-0.22495054	NM_173353	TPH2
28569	3.32E-01	2.08E-01	-1.2662433	-5.875626	-0.20115676	NM_001039792	HRCT1
2256	3.32E-01	2.08E-01	1.2662089	-5.875669	0.11531865	NM_002834	PTPN11
47761	3.32E-01	2.08E-01	1.2661911	-5.875691	0.14134597	NM_004441	EPHB1
1572	3.32E-01	2.08E-01	-1.2661512	-5.87574	-0.15116481	NM_025077	TOE1
23551	3.32E-01	2.08E-01	-1.2661491	-5.875743	-0.23196766		XLOC_011951
61812	3.32E-01	2.08E-01	1.2659706	-5.875964	0.25280489	NM_001170692	CAGE1
42803	3.32E-01	2.08E-01	-1.2659608	-5.875976	-0.09047147	NM_182503	ADAT2
6340	3.32E-01	2.09E-01	-1.26558	-5.876447	-0.27654303		
11462	3.32E-01	2.09E-01	1.2655731	-5.876456	0.28342859	NR_040046	LOC100128682
37906	3.32E-01	2.09E-01	1.2655647	-5.876466	0.22107821	NM_018417	ADCY10
40817	3.32E-01	2.09E-01	-1.2653817	-5.876693	-0.21022297	NM_000145	FSHR
32011	3.32E-01	2.09E-01	1.2653778	-5.876698	0.24344941		XLOC_l2_008991
2690	3.32E-01	2.09E-01	1.2653411	-5.876743	0.24586683	NM_005518	HMGCS2
48931	3.32E-01	2.09E-01	-1.2653157	-5.876774	-0.22470896	NM_001033019	DEFB134
12082	3.32E-01	2.09E-01	-1.2651951	-5.876924	-0.15653351	NM_018969	GPR173
21629	3.32E-01	2.09E-01	-1.2650677	-5.877081	-0.22913028	NR_038455	LOC100507389
62750	3.32E-01	2.09E-01	1.2649507	-5.877226	0.38243205	BU533525	XLOC_003333
29648	3.32E-01	2.09E-01	-1.2648869	-5.877305	-0.19005383	NM_021110	COL14A1
5014	3.33E-01	2.09E-01	1.2647831	-5.877433	0.29508018	NM_001005489	OR5B17
13533	3.33E-01	2.09E-01	-1.2647263	-5.877504	-0.23470822	NM_001014977	BANF2
6360	3.33E-01	2.09E-01	1.2646629	-5.877582	0.26991742	NR_038831	LOC100133311
57763	3.33E-01	2.09E-01	1.264649	-5.877599	0.10511483	NR_027006	LOC400891
32207	3.33E-01	2.09E-01	1.2646405	-5.87761	0.21766702	CR624983	XLOC_l2_010880
31174	3.33E-01	2.09E-01	1.2645547	-5.877716	0.1171376	NM_001242369	C9orf7
40766	3.33E-01	2.09E-01	-1.2645292	-5.877747	-0.17124818	AL832069	XLOC_l2_001953
47667	3.33E-01	2.09E-01	1.2643893	-5.877921	0.07525785	NM_014153	ZC3H7A
34466	3.33E-01	2.09E-01	-1.2643562	-5.877961	-0.20782463		
9273	3.33E-01	2.09E-01	-1.2643542	-5.877964	-0.21393409	NM_000549	TSHB
58965	3.33E-01	2.09E-01	1.2643254	-5.878	0.23203355	NM_001003443	OR56A3
16628	3.33E-01	2.09E-01	-1.2643116	-5.878017	-0.24917135	NM_032559	KIF2B
13171	3.33E-01	2.09E-01	1.2641942	-5.878162	0.28166048	NM_001080405	CEACAM18
26000	3.33E-01	2.09E-01	-1.2641928	-5.878164	-0.21791044	NM_001142645	TMEM194B
22766	3.33E-01	2.09E-01	-1.2641238	-5.878249	-0.23181393	NM_001005504	OR4F21
36967	3.33E-01	2.09E-01	1.2640776	-5.878306	0.16721911	XM_003403511	
61258	3.33E-01	2.09E-01	-1.2639875	-5.878417	-0.14815224	BX115642	
51764	3.33E-01	2.09E-01	1.2639564	-5.878456	0.23838362		XLOC_008168
20868	3.33E-01	2.09E-01	1.2639033	-5.878521	0.24027648	NR_001540	TTTY23
7466	3.33E-01	2.09E-01	-1.2635208	-5.878994	-0.24438703	BC065746	XLOC_009217
50915	3.33E-01	2.09E-01	-1.263507	-5.879011	-0.23627808		XLOC_001809
54782	3.33E-01	2.09E-01	1.263456	-5.879074	0.21959756	NM_006150	PRICKLE3
42325	3.33E-01	2.09E-01	-1.263375	-5.879175	-0.14086189	NR_036522	LOC100128252
24676	3.33E-01	2.09E-01	1.263342	-5.879215	0.10477392	NR_002323	TUG1
2711	3.33E-01	2.09E-01	1.2633279	-5.879233	0.23612949	NM_139165	RAET1E
4945	3.33E-01	2.09E-01	1.2632972	-5.879271	0.26042923		
60771	3.33E-01	2.09E-01	1.2632619	-5.879314	0.22534184	NM_206893	MS4A10
22818	3.33E-01	2.09E-01	-1.2632429	-5.879338	-0.28075055		
35230	3.33E-01	2.09E-01	-1.2631989	-5.879392	-0.22373777		
53316	3.33E-01	2.09E-01	1.2630496	-5.879577	0.18690028	AK131344	ADAMTS17
39080	3.33E-01	2.10E-01	1.2629129	-5.879745	0.21992792	NM_020354	ENTPD7
19482	3.33E-01	2.10E-01	-1.2628818	-5.879784	-0.12304554	XR_133053	LOC100653338
29672	3.33E-01	2.10E-01	-1.2628532	-5.879819	-0.19448828	NM_145205	HMGB4
13289	3.33E-01	2.10E-01	1.262776	-5.879915	0.27145136	AJ251642	LOC338653
16010	3.33E-01	2.10E-01	-1.2627287	-5.879973	-0.0691696	NM_015226	CLEC16A
20464	3.33E-01	2.10E-01	-1.2626848	-5.880027	-0.23567948		XLOC_008694
34663	3.33E-01	2.10E-01	-1.2625448	-5.8802	-0.10367213	NM_006278	ST3GAL4
55115	3.33E-01	2.10E-01	1.2625253	-5.880224	0.32449388	NM_001007533	PPP1R27
54184	3.34E-01	2.10E-01	1.2624884	-5.88027	0.27387908	XM_003403542	VSIG7
55805	3.34E-01	2.10E-01	-1.2623691	-5.880417	-0.14237677	NM_004849	ATG5
13442	3.34E-01	2.10E-01	1.2623626	-5.880425	0.27950533	NM_002289	LALBA
8167	3.34E-01	2.10E-01	-1.2622652	-5.880545	-0.2594558	NM_001855	COL15A1
51329	3.34E-01	2.10E-01	1.2622182	-5.880603	0.24171786		XLOC_l2_005988
8975	3.34E-01	2.10E-01	-1.262215	-5.880607	-0.24472262	BC036700	XLOC_013657
59813	3.34E-01	2.10E-01	1.2622006	-5.880625	0.24167132		XLOC_009632
24163	3.34E-01	2.10E-01	-1.2621314	-5.880711	-0.24557269		XLOC_001752
43453	3.34E-01	2.10E-01	-1.2620786	-5.880776	-0.06990798	NM_022777	RABL5
27981	3.34E-01	2.10E-01	-1.2620527	-5.880808	-0.28661691	NR_026900	FLJ23867
47418	3.34E-01	2.10E-01	1.2619682	-5.880912	0.22570528		
41716	3.34E-01	2.10E-01	1.2616471	-5.881308	0.05709391	AK301146	WDR24
8362	3.34E-01	2.10E-01	-1.2616377	-5.88132	-0.10547095	NM_033089	ZCCHC3
31828	3.34E-01	2.10E-01	1.2616339	-5.881325	0.21665052	XM_002343850	LOC644717
16670	3.34E-01	2.10E-01	1.2614653	-5.881533	0.10501846	NM_003561	PLA2G10
871	3.34E-01	2.10E-01	1.2614431	-5.88156	0.22160081	NM_001190468	GDNF
39242	3.34E-01	2.10E-01	1.261413	-5.881597	0.24450351	BC036697	SP3P
26326	3.34E-01	2.10E-01	1.2613946	-5.88162	0.25989892	NM_001562	IL18
36529	3.34E-01	2.10E-01	-1.261346	-5.88168	-0.21436038	NM_031475	ESPN
10380	3.34E-01	2.10E-01	1.2612835	-5.881757	0.22586981	NM_001786	CDK1
21074	3.34E-01	2.10E-01	-1.2612774	-5.881765	-0.20630125		XLOC_l2_014694
59379	3.34E-01	2.10E-01	1.261236	-5.881816	0.25295946		XLOC_009585
40617	3.34E-01	2.10E-01	-1.2610986	-5.881985	-0.20319253	NM_021196	SLC4A5
57226	3.34E-01	2.10E-01	1.261076	-5.882013	0.24084283		XLOC_007811
37391	3.34E-01	2.10E-01	-1.2610744	-5.882015	-0.22565081	XR_109271	
59199	3.34E-01	2.10E-01	1.2609776	-5.882134	0.09913432	NM_002520	NPM1
16101	3.34E-01	2.10E-01	1.2608286	-5.882318	0.101116	AK092531	
11446	3.34E-01	2.10E-01	-1.2608284	-5.882319	-0.25386458	BC039377	XLOC_l2_009159
17901	3.34E-01	2.10E-01	1.2607253	-5.882446	0.27272737		XLOC_008637
29338	3.34E-01	2.10E-01	1.2606514	-5.882537	0.33118538	NM_000576	IL1B
47964	3.34E-01	2.10E-01	1.2606199	-5.882576	0.21523706		XLOC_004261
15605	3.34E-01	2.10E-01	1.2604357	-5.882803	0.23872834		XLOC_005276
4055	3.34E-01	2.10E-01	1.2602946	-5.882977	0.24389582		XLOC_010769
31650	3.34E-01	2.10E-01	1.2602731	-5.883003	0.08439459	NM_021249	SNX6
41404	3.35E-01	2.11E-01	1.2600084	-5.883329	0.15388453	NM_001243195	INPP5F
40424	3.35E-01	2.11E-01	-1.2599073	-5.883454	-0.26083811		
21357	3.35E-01	2.11E-01	1.2598644	-5.883507	0.14895559	NM_006167	NKX3-1
44181	3.35E-01	2.11E-01	-1.2598592	-5.883513	-0.22050362		XLOC_004366
4422	3.35E-01	2.11E-01	1.2598179	-5.883564	0.16471257	NM_007300	BRCA1
7974	3.35E-01	2.11E-01	-1.2597193	-5.883686	-0.32239339	NM_032588	TRIM63
507	3.35E-01	2.11E-01	-1.2597139	-5.883693	-0.06325947	NM_006937	SUMO2
3516	3.35E-01	2.11E-01	1.2596948	-5.883716	0.23367749		XLOC_001994
44309	3.35E-01	2.11E-01	1.2596454	-5.883777	0.07249246	NM_144563	RPIA
61124	3.35E-01	2.11E-01	-1.2596322	-5.883793	-0.06451701	NM_024102	WDR77
8991	3.35E-01	2.11E-01	-1.2595202	-5.883931	-0.30447006	NR_027156	TUBBP5
33563	3.35E-01	2.11E-01	-1.2594713	-5.883991	-0.21222215	NM_020387	RAB25
34171	3.35E-01	2.11E-01	1.2593786	-5.884106	0.17858907	XR_108575	FLJ32255
5374	3.35E-01	2.11E-01	1.2593069	-5.884194	0.22886108		XLOC_002908
46031	3.35E-01	2.11E-01	1.259272	-5.884237	0.21556959		XLOC_004294
52299	3.35E-01	2.11E-01	-1.2592289	-5.88429	-0.0893355	NM_015323	UFL1
51286	3.35E-01	2.11E-01	1.2591889	-5.884339	0.21603163		XLOC_l2_006471
14439	3.35E-01	2.11E-01	1.2590754	-5.884479	0.24526589		XLOC_008386
51096	3.35E-01	2.11E-01	-1.258969	-5.88461	-0.09584555	NM_017643	MBTD1
43566	3.35E-01	2.11E-01	-1.2588505	-5.884756	-0.21299942	NM_000749	CHRNB3
38178	3.35E-01	2.11E-01	1.2587972	-5.884822	0.12967278	NM_014857	RABGAP1L
17533	3.35E-01	2.11E-01	1.258753	-5.884876	0.08552294	NM_015976	SNX7
339	3.35E-01	2.11E-01	-1.2585942	-5.885072	-0.13101813		XLOC_l2_015673
13364	3.35E-01	2.11E-01	-1.2585797	-5.88509	-0.08480095		
44806	3.35E-01	2.11E-01	1.2584764	-5.885217	0.23693281	NR_027433	LOC440925
23346	3.35E-01	2.11E-01	-1.258367	-5.885352	-0.31737927	AJ003403	XLOC_013989
16626	3.35E-01	2.11E-01	-1.25833	-5.885397	-0.25175501	NM_001004341	ETV3L
6457	3.35E-01	2.11E-01	-1.2582003	-5.885557	-0.24602563	NM_001077351	RBM23
16926	3.35E-01	2.11E-01	1.2581646	-5.885601	0.25565361		XLOC_003208
23342	3.35E-01	2.11E-01	1.2581462	-5.885623	0.13322264	CN311067	XLOC_011921
17526	3.35E-01	2.11E-01	1.2581311	-5.885642	0.25534794	NM_025047	ARL14
55942	3.35E-01	2.11E-01	1.258039	-5.885755	0.247304	NM_001162490	ARL13A
35835	3.35E-01	2.11E-01	1.2580144	-5.885785	0.22625241		XLOC_007119
34843	3.35E-01	2.11E-01	-1.2579862	-5.88582	-0.20648746	NM_014272	ADAMTS7
48999	3.35E-01	2.11E-01	1.2579607	-5.885852	0.17295103	NM_021020	LZTS1
20951	3.35E-01	2.11E-01	-1.2578983	-5.885928	-0.2197247	NM_022356	LEPRE1
12594	3.35E-01	2.11E-01	-1.2578953	-5.885932	-0.21501839	NM_170743	IL28RA
54868	3.36E-01	2.11E-01	1.2576548	-5.886228	0.27231886	NM_000949	PRLR
28599	3.36E-01	2.11E-01	-1.257599	-5.886297	-0.24030507		
3565	3.36E-01	2.11E-01	-1.2575315	-5.88638	-0.1207226	NM_004468	FHL3
9283	3.36E-01	2.11E-01	-1.2574919	-5.886428	-0.28014504	BX471465	
30423	3.36E-01	2.11E-01	-1.2574846	-5.886437	-0.07877457	NM_001040438	C6orf48
49331	3.36E-01	2.11E-01	-1.2574802	-5.886443	-0.05700935	NM_003017	SRSF3
13713	3.36E-01	2.11E-01	1.2574139	-5.886524	0.18837876	CR604878	
59962	3.36E-01	2.11E-01	-1.257404	-5.886537	-0.20412877	NM_018424	EPB41L4B
7879	3.36E-01	2.12E-01	1.2573935	-5.886549	0.28328567		XLOC_l2_013513
31531	3.36E-01	2.12E-01	1.2573652	-5.886584	0.23029195	NM_015695	BRPF3
37198	3.36E-01	2.12E-01	1.2573489	-5.886604	0.20559231		XLOC_005070
573	3.36E-01	2.12E-01	-1.2573304	-5.886627	-0.08253093	NM_015315	LARP1
61237	3.36E-01	2.12E-01	-1.2573054	-5.886658	-0.08710249	NM_001101	ACTB
11245	3.36E-01	2.12E-01	1.2572843	-5.886684	0.21128071	NR_027293	LOC96610
50267	3.36E-01	2.12E-01	1.25704	-5.886984	0.23113871	BC039328	XLOC_005246
46944	3.36E-01	2.12E-01	-1.2569931	-5.887042	-0.18493884	NM_181519	SYT15
6809	3.36E-01	2.12E-01	1.2568383	-5.887232	0.13419787	XR_109699	LOC100287576
19210	3.36E-01	2.12E-01	1.256799	-5.887281	0.12096438	NM_199423	WWP2
41616	3.36E-01	2.12E-01	1.2567441	-5.887348	0.23483967		XLOC_009304
12989	3.36E-01	2.12E-01	1.2567326	-5.887362	0.2535697	DB451955	XLOC_004080
12872	3.36E-01	2.12E-01	-1.2566591	-5.887453	-0.25436915		XLOC_l2_000384
17477	3.36E-01	2.12E-01	-1.2566309	-5.887487	-0.22212716		XLOC_002530
2909	3.36E-01	2.12E-01	-1.256587	-5.887541	-0.16678866		XLOC_002498
13956	3.36E-01	2.12E-01	1.2562803	-5.887918	0.05272945	NM_080861	SPSB3
56555	3.36E-01	2.12E-01	1.2562129	-5.888001	0.20443333	NM_144677	MGAT5B
50209	3.36E-01	2.12E-01	1.2562012	-5.888015	0.09529621	NM_017664	ANKRD10
14038	3.36E-01	2.12E-01	1.256163	-5.888062	0.17088761	NM_001079528	ABCC6
15275	3.36E-01	2.12E-01	1.255927	-5.888352	0.08205705	NM_023015	INTS3
34283	3.36E-01	2.12E-01	-1.2559172	-5.888364	-0.40091385	AF274944	LOC100128185
3051	3.36E-01	2.12E-01	1.2558566	-5.888439	0.27169193	AK126629	
47773	3.36E-01	2.12E-01	-1.2557343	-5.888589	-0.20464378	NR_027102	LOC285370
33940	3.36E-01	2.12E-01	1.2557005	-5.888631	0.12127351	BC012876	
24072	3.36E-01	2.12E-01	-1.255663	-5.888677	-0.20918877	XM_001127882	DCDC2C
48868	3.37E-01	2.12E-01	1.2555824	-5.888776	0.24187988		XLOC_008116
11207	3.37E-01	2.12E-01	-1.2555464	-5.88882	-0.25497246		XLOC_l2_002611
38563	3.37E-01	2.12E-01	1.2554858	-5.888894	0.20833344	NM_001910	CTSE
13086	3.37E-01	2.12E-01	-1.2554542	-5.888933	-0.22795085	NR_038419	LOC100129213
32557	3.37E-01	2.12E-01	1.2554216	-5.888973	0.16332392	BG723634	XLOC_l2_003894
14781	3.37E-01	2.12E-01	-1.2553977	-5.889003	-0.07362326	NM_004175	SNRPD3
10537	3.37E-01	2.12E-01	1.2552778	-5.88915	0.24669404	NM_173589	DNHD1
56668	3.37E-01	2.12E-01	1.2552241	-5.889216	0.22944696	CR624487	XLOC_013946
24643	3.37E-01	2.12E-01	-1.2551817	-5.889268	-0.10178654	NM_000038	APC
29946	3.37E-01	2.12E-01	1.2551556	-5.8893	0.23929557		XLOC_009937
1047	3.37E-01	2.12E-01	-1.255142	-5.889317	-0.22834105		XLOC_002063
21663	3.37E-01	2.12E-01	1.2550924	-5.889378	0.12654924	XR_108927	XLOC_l2_014697
29327	3.37E-01	2.12E-01	-1.2550697	-5.889405	-0.2061173	NM_001177376	DUX4L4
25368	3.37E-01	2.12E-01	1.2549524	-5.889549	0.22049019		
21768	3.37E-01	2.12E-01	1.2549264	-5.889581	0.10280788	NM_001655	ARCN1
60616	3.37E-01	2.12E-01	1.2547422	-5.889807	0.25176521		XLOC_011264
57374	3.37E-01	2.12E-01	-1.25469	-5.889872	-0.07444993	BX648891	PANK3
17771	3.37E-01	2.13E-01	1.2546064	-5.889974	0.18969214	DA174224	XLOC_004274
43399	3.37E-01	2.13E-01	1.2545709	-5.890018	0.07604046	NM_002295	RPSA
25962	3.37E-01	2.13E-01	-1.254543	-5.890052	-0.2323449		XLOC_009627
26090	3.37E-01	2.13E-01	1.2544791	-5.89013	0.22245128		XLOC_001718
1718	3.37E-01	2.13E-01	1.2544097	-5.890216	0.27929839	NM_057179	TWIST2
53910	3.37E-01	2.13E-01	1.2543941	-5.890235	0.24010642	NM_001868	CPA1
62770	3.37E-01	2.13E-01	1.254388	-5.890242	0.24987094		XLOC_l2_000604
60667	3.37E-01	2.13E-01	1.2543435	-5.890297	0.07223682	NM_002097	GTF3A
50595	3.37E-01	2.13E-01	1.254311	-5.890337	0.11794945	NM_199327	SPRY1
60136	3.37E-01	2.13E-01	1.2542627	-5.890396	0.24476959		
