"","ENSEMBL","Length","SYMBOL","ENTREZID"
"17063","ENSMUSG00000062380",1868,"Tubb3","22152"
"17064","ENSMUSG00000062382",1223,"Ftl1-ps2","434624"
"17065","ENSMUSG00000062382",1223,"Ftl1-ps1","634386"
"17066","ENSMUSG00000062391",3496,"4932435O22Rik","319819"
"17067","ENSMUSG00000062393",7849,"Dgkk","331374"
"17068","ENSMUSG00000062397",4981,"Zfp706","68036"
"17069","ENSMUSG00000062400",595,"Krtap6-5","68484"
"17070","ENSMUSG00000062410",6396,"Hsd3b3","15494"
"17071","ENSMUSG00000062421",2998,"Arf2","11841"
"17072","ENSMUSG00000062426",1002,"Olfr304","258089"
"17073","ENSMUSG00000062432",1747,"Cyp26c1","546726"
"17074","ENSMUSG00000062433",786,"Krtap6-2","16701"
"17075","ENSMUSG00000062434",1537,"Olfr516","258720"
"17076","ENSMUSG00000062438",3338,"Adam1b","280667"
"17077","ENSMUSG00000062444",7694,"Ap3b2","11775"
"17078","ENSMUSG00000062456",714,"Rpl9-ps6","100042823"
"17079","ENSMUSG00000062458",436,"Gm8623","667422"
"17080","ENSMUSG00000062464",2887,"Cyp4f37","677156"
"17081","ENSMUSG00000062470",5239,"Fbxl12os","66662"
"17082","ENSMUSG00000062478",1123,"Ctrc","76701"
"17083","ENSMUSG00000062480",2427,"Acat3","224530"
"17084","ENSMUSG00000062483",3067,"Vmn1r171","81012"
"17085","ENSMUSG00000062488",2000,"Ifit3b","667370"
"17086","ENSMUSG00000062496",2263,"4930431F12Rik","75783"
"17087","ENSMUSG00000062497",1901,"Olfr1411","258483"
"17088","ENSMUSG00000062510",5303,"Nsl1","381318"
"17089","ENSMUSG00000062511",940,"4930512M02Rik","102631730"
"17090","ENSMUSG00000062515",4489,"Fabp4","11770"
"17091","ENSMUSG00000062518",2885,"Zfp534","100503584"
"17092","ENSMUSG00000062519",11758,"Zfp398","272347"
"17093","ENSMUSG00000062524",1540,"Ncr1","17086"
"17094","ENSMUSG00000062526",3608,"Mppe1","225651"
"17095","ENSMUSG00000062527",3453,"Olfr1408","258759"
"17096","ENSMUSG00000062528",951,"Tas2r109","387343"
"17097","ENSMUSG00000062542",3979,"Syt9","60510"
"17098","ENSMUSG00000062543",735,"Gsdmcl1","74236"
"17099","ENSMUSG00000062545",3177,"Tlr12","384059"
"17100","ENSMUSG00000062546",3081,"V1ra8","113850"
"17101","ENSMUSG00000062551",852,"Prl2c1","666317"
"17102","ENSMUSG00000062556",424,"Scgb1b2","57426"
"17103","ENSMUSG00000062563",2952,"Cys1","12879"
"17104","ENSMUSG00000062564",1425,"Tex28","385380"
"17105","ENSMUSG00000062580",7893,"Timm17a","21854"
"17106","ENSMUSG00000062585",3982,"Cnr2","12802"
"17107","ENSMUSG00000062590",13006,"Armc9","78795"
"17108","ENSMUSG00000062591",2228,"Tubb4a","22153"
"17109","ENSMUSG00000062593",1990,"Lilrb4a","14728"
"17110","ENSMUSG00000062598",2880,"Vmn1r178","232959"
"17111","ENSMUSG00000062604",13901,"Srpk2","20817"
"17112","ENSMUSG00000062608",2081,"Olfr195","259000"
"17113","ENSMUSG00000062609",6313,"Kcnj15","16516"
"17114","ENSMUSG00000062611",792,"Rps3a2","100043780"
"17115","ENSMUSG00000062619",762,"2310039H08Rik","67101"
"17116","ENSMUSG00000062621",3576,"Olfr911-ps1","258873"
"17117","ENSMUSG00000062624",1732,"Cyp2c67","545288"
"17118","ENSMUSG00000062627",8946,"Mysm1","320713"
"17119","ENSMUSG00000062629",1461,"Olfr114","258284"
"17120","ENSMUSG00000062638",3226,"Btnl1","100038862"
"17121","ENSMUSG00000062646",9096,"Ganc","76051"
"17122","ENSMUSG00000062647",1781,"Rpl7a","27176"
"17123","ENSMUSG00000062649",3580,"Olfr44","18343"
"17124","ENSMUSG00000062651",542,"H2al2a","68231"
"17125","ENSMUSG00000062661",4653,"Ncs1","14299"
"17126","ENSMUSG00000062683",1675,"Atp5g2","67942"
"17127","ENSMUSG00000062687",2399,"Cks1brt","624855"
"17128","ENSMUSG00000062691",1131,"Cebpzos","68554"
"17129","ENSMUSG00000062694",1157,"Cav3","12391"
"17130","ENSMUSG00000062705",1277,"Tpbpb","116913"
"17131","ENSMUSG00000062712",3874,"Olfr531","258955"
"17132","ENSMUSG00000062713",4221,"Sim2","20465"
"17133","ENSMUSG00000062727",476,"H2bc12","319184"
"17134","ENSMUSG00000062729",4516,"Ppox","19044"
"17135","ENSMUSG00000062732",1385,"Lypd4","232973"
"17136","ENSMUSG00000062737",856,"Prl3d2","215028"
"17137","ENSMUSG00000062743",2917,"Zfp677","210503"
"17138","ENSMUSG00000062751",805,"Prss1","114228"
"17139","ENSMUSG00000062753",1912,"AI413582","106672"
"17140","ENSMUSG00000062757",3303,"Olfr1206","258896"
"17141","ENSMUSG00000062758",801,"Gm16477","677073"
"17142","ENSMUSG00000062760",6551,"Shisal1","72301"
"17143","ENSMUSG00000062761",6886,"Zfp512","269639"
"17144","ENSMUSG00000062762",4868,"Ei24","13663"
"17145","ENSMUSG00000062773",1657,"Tex101","56746"
"17146","ENSMUSG00000062778",1903,"Chia1","81600"
"17147","ENSMUSG00000062782",3417,"Olfr527","257939"
"17148","ENSMUSG00000062785",5995,"Kcnc3","16504"
"17149","ENSMUSG00000062791",4070,"Gm382","211208"
"17150","ENSMUSG00000062793",942,"Olfr1158","258639"
"17151","ENSMUSG00000062794",3574,"Zfp599","235048"
"17152","ENSMUSG00000062797",5210,"Hikeshi","67669"
"17153","ENSMUSG00000062818",7824,"Vmn1r51","22296"
"17154","ENSMUSG00000062822",4882,"4833420G17Rik","67392"
"17155","ENSMUSG00000062825",2658,"Actg1","11465"
"17156","ENSMUSG00000062826",4925,"Ces2f","71903"
"17157","ENSMUSG00000062833",550,"Sval3","387564"
"17158","ENSMUSG00000062844",1914,"Olfr1458","667271"
"17159","ENSMUSG00000062859",3841,"Tcp11","21463"
"17160","ENSMUSG00000062861",4976,"Zfp28","22690"
"17161","ENSMUSG00000062866",11692,"Phactr2","215789"
"17162","ENSMUSG00000062867",3077,"Impdh2","23918"
"17163","ENSMUSG00000062868",3105,"Olfr830","258559"
"17164","ENSMUSG00000062873",3317,"Olfr1355","257734"
"17165","ENSMUSG00000062874",801,"Gm4978","244913"
"17166","ENSMUSG00000062878",3555,"Olfr298","257905"
"17167","ENSMUSG00000062892",3113,"Olfr1450","258368"
"17168","ENSMUSG00000062901",10183,"Klhl24","75785"
"17169","ENSMUSG00000062905",2833,"Vmn1r32","171188"
"17170","ENSMUSG00000062906",3379,"Hdac10","170787"
"17171","ENSMUSG00000062908",3913,"Acadm","11364"
"17172","ENSMUSG00000062914",5407,"Olfr777","258537"
"17173","ENSMUSG00000062929",3266,"Cfl2","12632"
"17174","ENSMUSG00000062931",2128,"Zfp938","237411"
"17175","ENSMUSG00000062937",3226,"Mtap","66902"
"17176","ENSMUSG00000062939",3872,"Stat4","20849"
"17177","ENSMUSG00000062944",3574,"9130023H24Rik","100043133"
"17178","ENSMUSG00000062949",7312,"Atp11c","320940"
"17179","ENSMUSG00000062952",1002,"Tas2r110","387344"
"17180","ENSMUSG00000062960",9030,"Kdr","16542"
"17181","ENSMUSG00000062961",5775,"Ccdc177","380768"
"17182","ENSMUSG00000062962",442,"Gm6378","622978"
"17183","ENSMUSG00000062963",2070,"Ufc1","66155"
"17184","ENSMUSG00000062980",8279,"Cped1","214642"
"17185","ENSMUSG00000062981",3682,"Mrpl42","67270"
"17186","ENSMUSG00000062987",3879,"Olfr715b","384732"
"17187","ENSMUSG00000062991",15433,"Nrg1","211323"
"17188","ENSMUSG00000062995",3243,"Ica1","15893"
"17189","ENSMUSG00000062997",1241,"Rpl35","66489"
"17190","ENSMUSG00000063001",427,"Gm9701","676984"
"17191","ENSMUSG00000063011",3064,"Msln","56047"
"17192","ENSMUSG00000063015",3303,"Ccni","12453"
"17193","ENSMUSG00000063019",1107,"Manbal","69161"
"17194","ENSMUSG00000063020",3705,"Olfr194","433031"
"17195","ENSMUSG00000063021",393,"H2ac15","319169"
"17196","ENSMUSG00000063047",9180,"Zfp780b","338354"
"17197","ENSMUSG00000063049",3019,"Ing2","69260"
"17198","ENSMUSG00000063052",4771,"Lrrc40","67144"
"17199","ENSMUSG00000063058",881,"Prr23a2","623186"
"17200","ENSMUSG00000063060",3299,"Sox7","20680"
"17201","ENSMUSG00000063063",6947,"Ctnna2","12386"
"17202","ENSMUSG00000063065",2257,"Mapk3","26417"
"17203","ENSMUSG00000063077",17809,"Kif1b","16561"
"17204","ENSMUSG00000063087",7876,"Gm10125","791318"
"17205","ENSMUSG00000063089",859,"Klk1b8","16624"
"17206","ENSMUSG00000063106",1983,"Olfr1510","258423"
"17207","ENSMUSG00000063108",14154,"Zfp26","22688"
"17208","ENSMUSG00000063116",5190,"Olfr410","258702"
"17209","ENSMUSG00000063120",1876,"Olfr480","56861"
"17210","ENSMUSG00000063129",1658,"Aldoart2","79459"
"17211","ENSMUSG00000063130",1421,"Calml3","70405"
"17212","ENSMUSG00000063133",867,"Klk1b1","16623"
"17213","ENSMUSG00000063137",2401,"Olfr176","258995"
"17214","ENSMUSG00000063137",2401,"Olfr177","258998"
"17215","ENSMUSG00000063142",16976,"Kcnma1","16531"
"17216","ENSMUSG00000063145",2445,"Bbs5","72569"
"17217","ENSMUSG00000063146",5187,"Clip2","269713"
"17218","ENSMUSG00000063157",6926,"Csn2","12991"
"17219","ENSMUSG00000063160",8673,"Numbl","18223"
"17220","ENSMUSG00000063163",1165,"Speer2","224318"
"17221","ENSMUSG00000063171",1334,"Rps4l","66184"
"17222","ENSMUSG00000063172",2071,"Hspb11","72938"
"17223","ENSMUSG00000063173",2542,"Olfr811","258545"
"17224","ENSMUSG00000063176",1684,"Olfr955","258242"
"17225","ENSMUSG00000063177",889,"Klk1b27","16619"
"17226","ENSMUSG00000063179",7914,"Pstk","214580"
"17227","ENSMUSG00000063188",4197,"Olfr107","258504"
"17228","ENSMUSG00000063193",2917,"Cd300lb","217304"
"17229","ENSMUSG00000063200",2753,"Nol7","70078"
"17230","ENSMUSG00000063206",375,"Defa34","100041952"
"17231","ENSMUSG00000063216",2489,"Olfr1351","259042"
"17232","ENSMUSG00000063221",1384,"Olfr930","258269"
"17233","ENSMUSG00000063225",930,"Olfr917","258183"
"17234","ENSMUSG00000063229",3310,"Ldha","16828"
"17235","ENSMUSG00000063230",5214,"Olfr535","258956"
"17236","ENSMUSG00000063232",1638,"Serpina11","380780"
"17237","ENSMUSG00000063234",1725,"Gpr84","80910"
"17238","ENSMUSG00000063235",3471,"Ptpmt1","66461"
"17239","ENSMUSG00000063236",1916,"1110038F14Rik","117171"
"17240","ENSMUSG00000063239",5977,"Grm4","268934"
"17241","ENSMUSG00000063240",3130,"Olfr133","258828"
"17242","ENSMUSG00000063251",1015,"Krtap4-1","665891"
"17243","ENSMUSG00000063252",743,"Gm4744","194360"
"17244","ENSMUSG00000063253",4279,"Scoc","56367"
"17245","ENSMUSG00000063260",1845,"Syt10","54526"
"17246","ENSMUSG00000063268",4275,"Parp10","671535"
"17247","ENSMUSG00000063273",15427,"Naa15","74838"
"17248","ENSMUSG00000063275",2118,"Hacd1","30963"
"17249","ENSMUSG00000063281",3040,"Zfp35","22694"
"17250","ENSMUSG00000063286",7280,"Gm8995","668139"
"17251","ENSMUSG00000063296",4890,"Tmem117","320709"
"17252","ENSMUSG00000063297",5617,"Luzp2","233271"
"17253","ENSMUSG00000063305",1880,"Psg20","434540"
"17254","ENSMUSG00000063316",1535,"Rpl27","19942"
"17255","ENSMUSG00000063317",10304,"Usp31","76179"
"17256","ENSMUSG00000063320",1197,"1190007I07Rik","544717"
"17257","ENSMUSG00000063328",567,"Gm9396","668844"
"17258","ENSMUSG00000063334",5958,"Krr1","52705"
"17259","ENSMUSG00000063350",2632,"Olfr874","258882"
"17260","ENSMUSG00000063354",3106,"Slc39a4","72027"
"17261","ENSMUSG00000063358",7110,"Mapk1","26413"
"17262","ENSMUSG00000063362",4960,"Alg11","207958"
"17263","ENSMUSG00000063364",2117,"3300002I08Rik","69277"
"17264","ENSMUSG00000063374",2523,"Olfr763","258861"
"17265","ENSMUSG00000063376",819,"Ifna13","230396"
"17266","ENSMUSG00000063380",1864,"Olfr945","258499"
"17267","ENSMUSG00000063382",7998,"Bcl9l","80288"
"17268","ENSMUSG00000063383",2872,"Zfp947","210853"
"17269","ENSMUSG00000063386",4840,"Olfr1387","258465"
"17270","ENSMUSG00000063394",2852,"Olfr293","257906"
"17271","ENSMUSG00000063406",7688,"Tmed5","73130"
"17272","ENSMUSG00000063409",2066,"Lrrc43","381741"
"17273","ENSMUSG00000063410",5353,"Stk24","223255"
"17274","ENSMUSG00000063412",736,"Gm10131","100042777"
"17275","ENSMUSG00000063415",5352,"Cyp26b1","232174"
"17276","ENSMUSG00000063428",8925,"Ddo","70503"
"17277","ENSMUSG00000063430",15332,"Wscd2","320916"
"17278","ENSMUSG00000063434",7130,"Sorcs3","66673"
"17279","ENSMUSG00000063439",1454,"B9d2","232987"
"17280","ENSMUSG00000063442",387,"Gm7117","105246638"
"17281","ENSMUSG00000063445",3891,"Nmral1","67824"
"17282","ENSMUSG00000063446",7270,"Plppr1","272031"
"17283","ENSMUSG00000063447",1678,"Ube2d2b","73318"
"17284","ENSMUSG00000063450",26726,"Syne2","319565"
"17285","ENSMUSG00000063455",13450,"D630045J12Rik","330286"
"17286","ENSMUSG00000063457",630,"Rps15","20054"
"17287","ENSMUSG00000063458",2714,"Lrmda","76633"
"17288","ENSMUSG00000063478",930,"Tas2r114","387346"
"17289","ENSMUSG00000063480",2924,"Snu13","20826"
"17290","ENSMUSG00000063488",7253,"Zkscan7","382118"
"17291","ENSMUSG00000063506",3876,"Arhgap22","239027"
"17292","ENSMUSG00000063511",7618,"Snrnp70","20637"
"17293","ENSMUSG00000063514",1620,"Gm6756","627427"
"17294","ENSMUSG00000063522",3302,"Ly6m","67038"
"17295","ENSMUSG00000063524",5379,"Eno1","13806"
"17296","ENSMUSG00000063529",1363,"Stmnd1","380842"
"17297","ENSMUSG00000063531",9285,"Sema3e","20349"
"17298","ENSMUSG00000063535",6598,"Zfp773","76373"
"17299","ENSMUSG00000063548",408,"Gm4825","223745"
"17300","ENSMUSG00000063549",4958,"Olfr322","404346"
"17301","ENSMUSG00000063550",12602,"Nup98","269966"
"17302","ENSMUSG00000063556",468,"Gm10132","100043755"
"17303","ENSMUSG00000063558",8690,"Aox1","11761"
"17304","ENSMUSG00000063564",5736,"Col23a1","237759"
"17305","ENSMUSG00000063568",2536,"Jazf1","231986"
"17306","ENSMUSG00000063576",2593,"Klhdc3","71765"
"17307","ENSMUSG00000063582",1949,"Olfr666","259100"
"17308","ENSMUSG00000063583",7927,"Olfr1410","258484"
"17309","ENSMUSG00000063590",2004,"Slc22a28","434674"
"17310","ENSMUSG00000063594",1522,"Gng8","14709"
"17311","ENSMUSG00000063600",4177,"Egfem1","75740"
"17312","ENSMUSG00000063605",2504,"Ccdc102a","234582"
"17313","ENSMUSG00000063615",5001,"Olfr64","18366"
"17314","ENSMUSG00000063626",9220,"Unc5d","210801"
"17315","ENSMUSG00000063632",8311,"Sox11","20666"
"17316","ENSMUSG00000063646",8586,"Jakmip1","76071"
"17317","ENSMUSG00000063651",719,"Cnfn","72383"
"17318","ENSMUSG00000063652",3645,"Slc22a21","56517"
"17319","ENSMUSG00000063659",6138,"Zbtb18","30928"
"17320","ENSMUSG00000063660",1039,"Olfr98","258503"
"17321","ENSMUSG00000063661",2168,"Krt73","223915"
"17322","ENSMUSG00000063663",12692,"Brwd3","382236"
"17323","ENSMUSG00000063672",2238,"Nkx6-3","74561"
"17324","ENSMUSG00000063681",14432,"Crb1","170788"
"17325","ENSMUSG00000063683",4780,"Glyat","107146"
"17326","ENSMUSG00000063687",3535,"Pcdhb5","93876"
"17327","ENSMUSG00000063689",444,"H2ac21","621893"
"17328","ENSMUSG00000063694",3404,"Cycs","13063"
"17329","ENSMUSG00000063696",954,"Gm8730","667618"
"17330","ENSMUSG00000063698",2975,"Sfxn4","94281"
"17331","ENSMUSG00000063704",2563,"Mapk15","332110"
"17332","ENSMUSG00000063713",878,"Klk1b24","16617"
"17333","ENSMUSG00000063715",3524,"Olfr816","258667"
"17334","ENSMUSG00000063727",2818,"Tnfrsf11b","18383"
"17335","ENSMUSG00000063728",1212,"Magea6","17142"
"17336","ENSMUSG00000063730",3695,"Hsd3b2","15493"
"17337","ENSMUSG00000063751",1940,"Platr8","100038454"
"17338","ENSMUSG00000063754",435,"Gm10136","672214"
"17339","ENSMUSG00000063760",11013,"Rnf217","268291"
"17340","ENSMUSG00000063762",965,"Tas2r129","387354"
"17341","ENSMUSG00000063764",1635,"Olfr508","258769"
"17342","ENSMUSG00000063765",5257,"Chadl","214685"
"17343","ENSMUSG00000063767",1377,"S100a7a","381493"
"17344","ENSMUSG00000063777",4106,"Olfr1469","258690"
"17345","ENSMUSG00000063779",2817,"Chil4","104183"
"17346","ENSMUSG00000063780",1587,"Olfr282","258449"
"17347","ENSMUSG00000063785",4130,"Utp14a","72554"
"17348","ENSMUSG00000063787",909,"Chchd1","66121"
"17349","ENSMUSG00000063796",3910,"Slc22a8","19879"
"17350","ENSMUSG00000063800",5298,"Prpf38a","230596"
"17351","ENSMUSG00000063801",5905,"Ap3s2","11778"
"17352","ENSMUSG00000063802",1892,"Hspbp1","66245"
"17353","ENSMUSG00000063804",9065,"Lin28b","380669"
"17354","ENSMUSG00000063808",3791,"Gpatch1","67471"
"17355","ENSMUSG00000063810",20273,"Alms1","236266"
"17356","ENSMUSG00000063816",408,"Gm4987","245405"
"17357","ENSMUSG00000063820",597,"Arl9","384185"
"17358","ENSMUSG00000063821",1242,"Dusp29","435391"
"17359","ENSMUSG00000063823",4232,"Olfr532","259028"
"17360","ENSMUSG00000063827",4383,"Olfr1382","257971"
"17361","ENSMUSG00000063838",1288,"Cdc42ep5","58804"
"17362","ENSMUSG00000063842",2604,"Olfr862","258555"
"17363","ENSMUSG00000063844",5052,"Olfr1276","258390"
"17364","ENSMUSG00000063849",5803,"Ppcdc","66812"
"17365","ENSMUSG00000063851",1524,"Rnf183","76072"
"17366","ENSMUSG00000063856",1441,"Gpx1","14775"
"17367","ENSMUSG00000063867",1468,"Olfr1511","258268"
"17368","ENSMUSG00000063870",8019,"Chd4","107932"
"17369","ENSMUSG00000063873",4564,"Slc24a3","94249"
"17370","ENSMUSG00000063875",747,"Rps6-ps1","626259"
"17371","ENSMUSG00000063881",3342,"Olfr376","258924"
"17372","ENSMUSG00000063882",1237,"Uqcrh","66576"
"17373","ENSMUSG00000063884",6841,"Ptcd3","69956"
"17374","ENSMUSG00000063887",13422,"Nlgn1","192167"
"17375","ENSMUSG00000063888",3495,"Rpl7l1","66229"
"17376","ENSMUSG00000063889",5895,"Crem","12916"
"17377","ENSMUSG00000063894",8902,"Zkscan8","93681"
"17378","ENSMUSG00000063900",2476,"Adam26b","382007"
"17379","ENSMUSG00000063903",1077,"Klk1","16612"
"17380","ENSMUSG00000063904",7753,"Dpp3","75221"
"17381","ENSMUSG00000063911",505,"Tdgf1-ps2","21669"
"17382","ENSMUSG00000063919",8678,"Srrm4","68955"
"17383","ENSMUSG00000063929",1536,"Cyp4a32","100040843"
"17384","ENSMUSG00000063931",3082,"Pepd","18624"
"17385","ENSMUSG00000063932",2014,"Poteg","70952"
"17386","ENSMUSG00000063935",3465,"Zar1","317755"
"17387","ENSMUSG00000063952",8654,"Brpf3","268936"
"17388","ENSMUSG00000063953",3218,"Amd2","100041585"
"17389","ENSMUSG00000063954",528,"H2ac19","319192"
"17390","ENSMUSG00000063971",902,"Krt88","66322"
"17391","ENSMUSG00000063972",10824,"Nr6a1","14536"
"17392","ENSMUSG00000063975",3722,"Slco1a5","108096"
"17393","ENSMUSG00000063994",1649,"Olfr120","258624"
"17394","ENSMUSG00000063998",5456,"Vmn1r211","171277"
"17395","ENSMUSG00000064006",8240,"Olfr190","258392"
"17396","ENSMUSG00000064010",1575,"Dppa1","347708"
"17397","ENSMUSG00000064016",1040,"Gm648","270599"
"17398","ENSMUSG00000064023",1540,"Klk8","259277"
"17399","ENSMUSG00000064030",1326,"Pym1","78428"
"17400","ENSMUSG00000064036",4431,"Mro","71263"
"17401","ENSMUSG00000064037",7846,"Gpn1","74254"
"17402","ENSMUSG00000064039",1166,"Ccr1l1","12770"
"17403","ENSMUSG00000064043",9069,"Trerf1","224829"
"17404","ENSMUSG00000064044",2500,"Olfr319","258493"
"17405","ENSMUSG00000064052",2123,"Gm5089","328479"
"17406","ENSMUSG00000064057",598,"Scgb3a1","68662"
"17407","ENSMUSG00000064061",9081,"Dzip3","224170"
"17408","ENSMUSG00000064063",600,"BC048507","408058"
"17409","ENSMUSG00000064065",9003,"Ipcef1","320495"
"17410","ENSMUSG00000064068",3584,"Mtx1","17827"
"17411","ENSMUSG00000064080",6370,"Fbln2","14115"
"17412","ENSMUSG00000064081",313,"Gm8973","668092"
"17413","ENSMUSG00000064084",3802,"Olfr1202","258454"
"17414","ENSMUSG00000064090",6591,"Vrk2","69922"
"17415","ENSMUSG00000064105",5167,"Cnnm2","94219"
"17416","ENSMUSG00000064109",722,"Hcst","23900"
"17417","ENSMUSG00000064110",2203,"Olfr963","258087"
"17418","ENSMUSG00000064115",9809,"Cadm2","239857"
"17419","ENSMUSG00000064120",3110,"Mocs1","56738"
"17420","ENSMUSG00000064121",2161,"Olfr96","258507"
"17421","ENSMUSG00000064125",4891,"Prr36","73072"
"17422","ENSMUSG00000064127",8763,"Med14","26896"
"17423","ENSMUSG00000064128",4874,"Cenpj","219103"
"17424","ENSMUSG00000064129",1360,"Mageb5b","629542"
"17425","ENSMUSG00000064137",1204,"Rhox8","434768"
"17426","ENSMUSG00000064138",8134,"Fam172a","68675"
"17427","ENSMUSG00000064140",1999,"Trim38","214158"
"17428","ENSMUSG00000064141",2782,"Zfp69","381549"
"17429","ENSMUSG00000064145",7672,"Arih2","23807"
"17430","ENSMUSG00000064147",5065,"Rab44","442827"
"17431","ENSMUSG00000064156",1163,"Prol1","17830"
"17432","ENSMUSG00000064158",2992,"Izumo1","73456"
"17433","ENSMUSG00000064165",1633,"Krt39","237934"
"17434","ENSMUSG00000064177",1079,"Ghrl","58991"
"17435","ENSMUSG00000064179",2204,"Tnnt1","21955"
"17436","ENSMUSG00000064181",3175,"Rab3ip","216363"
"17437","ENSMUSG00000064194",3274,"Zfp936","668620"
"17438","ENSMUSG00000064201",2613,"Krt2","16681"
"17439","ENSMUSG00000064202",5420,"Spata6l","381218"
"17440","ENSMUSG00000064210",12269,"Ano6","105722"
"17441","ENSMUSG00000064213",419,"Defa24","503491"
"17442","ENSMUSG00000064215",1467,"Ifi27","52668"
"17443","ENSMUSG00000064220",586,"H2ac18","15267"
"17444","ENSMUSG00000064223",5273,"Olfr694","258444"
"17445","ENSMUSG00000064224",1614,"Gsdma3","450219"
"17446","ENSMUSG00000064225",8367,"Paqr9","75552"
"17447","ENSMUSG00000064231",447,"Gm5321","384525"
"17448","ENSMUSG00000064232",1659,"Gm5414","406223"
"17449","ENSMUSG00000064246",2804,"Chil1","12654"
"17450","ENSMUSG00000064247",3811,"Plcxd1","403178"
"17451","ENSMUSG00000064252",4075,"Olfr329","259148"
"17452","ENSMUSG00000064254",1484,"Ethe1","66071"
"17453","ENSMUSG00000064259",5315,"Vmn1r13","113862"
"17454","ENSMUSG00000064262",3700,"Gimap8","243374"
"17455","ENSMUSG00000064263",1208,"Platr26","381371"
