"","ENSEMBL","Length","SYMBOL","ENTREZID"
"20909","ENSG00000214128",4813,"TMEM213","155006"
"20910","ENSG00000214135",5255,"SDHAP4","220729"
"20911","ENSG00000214140",5294,"PRCD","768206"
"20912","ENSG00000214142",735,"RPL7P60","100289264"
"20913","ENSG00000214145",4867,"LINC00887","100131551"
"20914","ENSG00000214146",2937,"LINC02026","647323"
"20915","ENSG00000214147",1209,"LOC100131685","100131685"
"20916","ENSG00000214160",3455,"ALG3","10195"
"20917","ENSG00000214174",4242,"AMZ2P1","201283"
"20918","ENSG00000214182",1162,"PTMAP5","150928"
"20919","ENSG00000214184",799,"GCC2-AS1","644903"
"20920","ENSG00000214185",2398,"XPOTP1","170559"
"20921","ENSG00000214188",2664,"ST7-OT4","338069"
"20922","ENSG00000214193",8142,"SH3D21","79729"
"20923","ENSG00000214194",1843,"SMIM30","401397"
"20924","ENSG00000214198",6495,"TTC41P","253724"
"20925","ENSG00000214203",787,"RPS4XP1","400064"
"20926","ENSG00000214207",1287,"KRT18P10","360019"
"20927","ENSG00000214211",2403,"CTAGE14P","401018"
"20928","ENSG00000214212",1552,"C19orf38","255809"
"20929","ENSG00000214216",2932,"IQCJ","654502"
"20930","ENSG00000214223",962,"HNRNPA1P10","664709"
"20931","ENSG00000214226",2434,"C17orf67","339210"
"20932","ENSG00000214237",2355,"MINDY4B","646951"
"20933","ENSG00000214245",636,"PUDPP3","391242"
"20934","ENSG00000214249",2353,"CTAGE11P","647288"
"20935","ENSG00000214252",345,"AZGP1P2","401393"
"20936","ENSG00000214253",1791,"FIS1","51024"
"20937","ENSG00000214254",547,"LOC100420466","100420466"
"20938","ENSG00000214255",895,"RPS2P6","342808"
"20939","ENSG00000214259",664,"RPL10AP12","401863"
"20940","ENSG00000214262",1779,"ANKRD36BP1","84832"
"20941","ENSG00000214263",862,"RPSAP53","400141"
"20942","ENSG00000214274",1439,"ANG","283"
"20943","ENSG00000214278",816,"LOC100310782","100310782"
"20944","ENSG00000214279",8592,"SCART1","619207"
"20945","ENSG00000214282",1442,"KRT8P14","347333"
"20946","ENSG00000214285",1231,"NPS","594857"
"20947","ENSG00000214290",2068,"COLCA2","120376"
"20948","ENSG00000214293",5939,"APTR","100505854"
"20949","ENSG00000214295",1527,"FOXO1B","2311"
"20950","ENSG00000214300",4131,"SPDYE3","441272"
"20951","ENSG00000214309",1477,"MBLAC1","255374"
"20952","ENSG00000214313",2329,"AZGP1P1","646282"
"20953","ENSG00000214319",1095,"CXADRP1","653108"
"20954","ENSG00000214324",1740,"C3orf56","285311"
"20955","ENSG00000214326",372,"RPL31P1","54027"
"20956","ENSG00000214329",1184,"SLC9B1P2","389000"
"20957","ENSG00000214331",3828,"PDPR2P","283922"
"20958","ENSG00000214335",2412,"CTAGE16P","341689"
"20959","ENSG00000214336",2841,"FOXI3","344167"
"20960","ENSG00000214338",4325,"SOGA3","387104"
"20961","ENSG00000214342",760,"ATP5PBP2","645973"
"20962","ENSG00000214344",2054,"OR4F13P","390651"
"20963","ENSG00000214347",705,"LOC390877","390877"
"20964","ENSG00000214351",894,"OR1X5P","402240"
"20965","ENSG00000214353",9145,"VAC14-AS1","100130894"
"20966","ENSG00000214357",6427,"NEURL1B","54492"
"20967","ENSG00000214359",538,"RPL18P10","100271286"
"20968","ENSG00000214360",704,"EFCAB9","285588"
"20969","ENSG00000214362",775,"RPS3AP36","643981"
"20970","ENSG00000214367",10300,"HAUS3","79441"
"20971","ENSG00000214374",340,"RPLP2P1","442175"
"20972","ENSG00000214376",3936,"VSTM5","387804"
"20973","ENSG00000214381",3613,"LINC00488","677779"
"20974","ENSG00000214389",784,"RPS3AP26","644972"
"20975","ENSG00000214391",1613,"TUBAP2","399942"
"20976","ENSG00000214401",2018,"KANSL1-AS1","644246"
"20977","ENSG00000214401",2018,"LOC107984142","107984142"
"20978","ENSG00000214402",4052,"LCNL1","401562"
"20979","ENSG00000214407",2051,"LINC02085","152225"
"20980","ENSG00000214413",8442,"BBIP1","92482"
"20981","ENSG00000214414",1353,"TRIM77","390231"
"20982","ENSG00000214415",1239,"GNAT3","346562"
"20983","ENSG00000214417",1290,"KRT18P13","392371"
"20984","ENSG00000214424",1610,"FAM149B1P1","388181"
"20985","ENSG00000214432",3429,"VPS33B-DT","101926911"
"20986","ENSG00000214434",889,"NIFKP1","401825"
"20987","ENSG00000214435",2450,"AS3MT","57412"
"20988","ENSG00000214447",3397,"FAM187A","100528020"
"20989","ENSG00000214456",4815,"PLIN5","440503"
"20990","ENSG00000214457",728,"RPL7P29","643971"
"20991","ENSG00000214484",874,"RPSAP28","391387"
"20992","ENSG00000214485",747,"RPL7P1","6174"
"20993","ENSG00000214487",971,"OR7E148P","282801"
"20994","ENSG00000214491",3956,"SEC14L6","730005"
"20995","ENSG00000214510",1175,"SPINK13","153218"
"20996","ENSG00000214511",705,"HIGD1C","613227"
"20997","ENSG00000214513",2433,"NOTO","344022"
"20998","ENSG00000214514",4512,"KRT42P","284116"
"20999","ENSG00000214517",7749,"PPME1","51400"
"21000","ENSG00000214518",733,"KRTAP2-2","728279"
"21001","ENSG00000214526",385,"RPS10P30","343851"
"21002","ENSG00000214530",4076,"STARD10","10809"
"21003","ENSG00000214534",975,"ZNF705EP","100131539"
"21004","ENSG00000214535",391,"RPS15AP1","92682"
"21005","ENSG00000214541",413,"RPS4XP3","128580"
"21006","ENSG00000214544",3528,"GTF2IRD2P1","401375"
"21007","ENSG00000214548",23224,"MEG3","55384"
"21008","ENSG00000214553",7200,"LRRC37A11P","342666"
"21009","ENSG00000214561",1289,"RBBP4P4","727842"
"21010","ENSG00000214562",6933,"NUTM2D","728130"
"21011","ENSG00000214563",975,"GAPDHP15","642317"
"21012","ENSG00000214575",8215,"CPEB1","64506"
"21013","ENSG00000214595",16317,"EML6","400954"
"21014","ENSG00000214604",835,"NPM1P36","652423"
"21015","ENSG00000214607",2101,"ADAM24P","646479"
"21016","ENSG00000214612",434,"RPS19P1","85486"
"21017","ENSG00000214617",4479,"SLC6A10P","386757"
"21018","ENSG00000214626",1176,"POLR3DP1","100422384"
"21019","ENSG00000214628",566,"NDUFB5P2","100422431"
"21020","ENSG00000214629",882,"RPSAP6","414254"
"21021","ENSG00000214641",389,"RPS15AP20","647155"
"21022","ENSG00000214642",249,"DEFB113","245927"
"21023","ENSG00000214643",608,"DEFB133","403339"
"21024","ENSG00000214651",1463,"LOC645482","645482"
"21025","ENSG00000214652",8478,"ZNF727","442319"
"21026","ENSG00000214653",1137,"HNRNPA3P3","643689"
"21027","ENSG00000214654",4446,"B3GALT9","100288842"
"21028","ENSG00000214655",7929,"ZSWIM8","23053"
"21029","ENSG00000214660",1089,"SLC29A4P2","100132308"
"21030","ENSG00000214668",971,"SLC29A4P1","402509"
"21031","ENSG00000214671",846,"RPL6P12","100270907"
"21032","ENSG00000214676",567,"RPL9P16","727835"
"21033","ENSG00000214681",529,"IQCF5","389124"
"21034","ENSG00000214686",520,"IQCF6","440956"
"21035","ENSG00000214688",4891,"C10orf105","414152"
"21036","ENSG00000214691",5084,"LINC01913","388942"
"21037","ENSG00000214694",5644,"ARHGEF33","100271715"
"21038","ENSG00000214700",1022,"C12orf71","728858"
"21039","ENSG00000214706",3620,"IFRD2","7866"
"21040","ENSG00000214708",1599,"LOC105371730","105371730"
"21041","ENSG00000214711",3984,"CAPN14","440854"
"21042","ENSG00000214717",4764,"ZBED1","9189"
"21043","ENSG00000214720",832,"KRT18P49","392516"
"21044","ENSG00000214725",900,"CDIPTOSP","440356"
"21045","ENSG00000214736",637,"TOMM6","100188893"
"21046","ENSG00000214745",1275,"GOT2P6","644924"
"21047","ENSG00000214753",5401,"HNRNPUL2","221092"
"21048","ENSG00000214756",3185,"CSKMT","751071"
"21049","ENSG00000214760",476,"RPL21P1","6145"
"21050","ENSG00000214765",6683,"SEPTIN7P2","641977"
"21051","ENSG00000214782",1433,"MS4A18","728588"
"21052","ENSG00000214783",6492,"POLR2J4","84820"
"21053","ENSG00000214784",817,"RPS3AP21","402287"
"21054","ENSG00000214787",2794,"MS4A4E","643680"
"21055","ENSG00000214794",1255,"KRT18P42","391819"
"21056","ENSG00000214803",1195,"LOC101927588","101927588"
"21057","ENSG00000214814",6051,"FER1L6","654463"
"21058","ENSG00000214819",1048,"CDRT15L2","256223"
"21059","ENSG00000214822",2351,"KRT16P3","644945"
"21060","ENSG00000214827",2462,"MTCP1","4515"
"21061","ENSG00000214835",472,"RPL23AP6","128709"
"21062","ENSG00000214837",3841,"LINC01347","731275"
"21063","ENSG00000214842",3730,"RAD51AP2","729475"
"21064","ENSG00000214846",666,"RPL10AP7","100128646"
"21065","ENSG00000214851",4091,"LINC00612","253128"
"21066","ENSG00000214855",1063,"APOC1P1","342"
"21067","ENSG00000214860",2040,"EVPLL","645027"
"21068","ENSG00000214866",2856,"DCDC2C","728597"
"21069","ENSG00000214870",7236,"LINC02981","441204"
"21070","ENSG00000214872",1695,"SMTNL1","219537"
"21071","ENSG00000214878",635,"RPL5P31","341674"
"21072","ENSG00000214891",1353,"TRIM64C","646754"
"21073","ENSG00000214892",3183,"USP8P1","100287272"
"21074","ENSG00000214894",2614,"LINC00243","401247"
"21075","ENSG00000214896",876,"RPSAP55","388122"
"21076","ENSG00000214897",3431,"PNMA6E","649238"
"21077","ENSG00000214900",18586,"LINC01599","196913"
"21078","ENSG00000214900",18586,"LINC01588","283551"
"21079","ENSG00000214903",389,"RPS15AP3","326317"
"21080","ENSG00000214914",468,"RPL23AP3","8489"
"21081","ENSG00000214915",482,"LOC105377213","105377213"
"21082","ENSG00000214917",388,"RPS15AP35","390848"
"21083","ENSG00000214922",4179,"HLA-F-AS1","285830"
"21084","ENSG00000214925",370,"RPL36AP52","207032"
"21085","ENSG00000214929",5155,"SPATA31D1","389763"
"21086","ENSG00000214930",1207,"KRT8P6","392552"
"21087","ENSG00000214940",1629,"NPIPA8","101059953"
"21088","ENSG00000214941",2559,"ZSWIM7","125150"
"21089","ENSG00000214943",1240,"GPR33","2856"
"21090","ENSG00000214944",15617,"ARHGEF28","64283"
"21091","ENSG00000214946",5264,"TBC1D26","353149"
"21092","ENSG00000214954",3077,"LRRC69","100130742"
"21093","ENSG00000214960",7193,"CRPPA","729920"
"21094","ENSG00000214961",1372,"NT5DC1P2","402425"
"21095","ENSG00000214967",1334,"NPIPA7","101059938"
"21096","ENSG00000214978",2668,"GSG1L2","644070"
"21097","ENSG00000214980",1486,"LOC152845","152845"
"21098","ENSG00000214988",813,"RPL7AP26","728128"
"21099","ENSG00000214998",1150,"CCNB2P1","100132073"
"21100","ENSG00000214999",1804,"LOC107985075","107985075"
"21101","ENSG00000215003",598,"RPL15P20","646672"
"21102","ENSG00000215005",1686,"HSPD1P7","54047"
"21103","ENSG00000215009",2684,"ACSM4","341392"
"21104","ENSG00000215012",6803,"RTL10","79680"
"21105","ENSG00000215016",453,"RPL24P7","100270963"
"21106","ENSG00000215018",6639,"COL28A1","340267"
"21107","ENSG00000215021",4226,"PHB2","11331"
"21108","ENSG00000215022",3450,"LOC100130357","100130357"
"21109","ENSG00000215029",4951,"TCP11X2","100996648"
"21110","ENSG00000215030",636,"RPL13P12","388344"
"21111","ENSG00000215032",1643,"GNL3LP1","80060"
"21112","ENSG00000215034",474,"DSTNP4","729454"
"21113","ENSG00000215035",1057,"FDPSP5","2229"
"21114","ENSG00000215037",481,"VENTXP2","100287345"
"21115","ENSG00000215039",3457,"CD27-AS1","678655"
"21116","ENSG00000215041",6170,"NEURL4","84461"
"21117","ENSG00000215043",913,"GLULP6","343981"
"21118","ENSG00000215045",4843,"GRID2IP","392862"
"21119","ENSG00000215054",884,"HNRNPCP10","100129229"
"21120","ENSG00000215063",481,"RPL21P2","140715"
"21121","ENSG00000215067",6473,"ALOX12-AS1","100506713"
"21122","ENSG00000215068",6382,"ANXA2R-AS1","153684"
"21123","ENSG00000215070",1795,"XRCC6P5","442459"
"21124","ENSG00000215085",640,"GTF3C6P1","100129001"
"21125","ENSG00000215088",616,"RPS5P3","54022"
"21126","ENSG00000215089",1283,"KRT18P11","3876"
"21127","ENSG00000215112",637,"FAM74A1","401507"
"21128","ENSG00000215113",1831,"CXorf49B","100132994"
"21129","ENSG00000215114",5295,"UBXN2B","137886"
"21130","ENSG00000215115",1890,"CXorf49","100130361"
"21131","ENSG00000215117",4112,"LINC00588","26138"
"21132","ENSG00000215126",10393,"CBWD6","644019"
"21133","ENSG00000215131",972,"C16orf90","646174"
"21134","ENSG00000215146",7830,"LOC441666","441666"
"21135","ENSG00000215148",1192,"PRSS41","360226"
"21136","ENSG00000215149",1287,"KRT18P32","391179"
"21137","ENSG00000215151",1601,"ABCD1P2","26983"
"21138","ENSG00000215154",2765,"LOC652276","652276"
"21139","ENSG00000215162",2385,"LINC00269","100996279"
"21140","ENSG00000215168",1001,"ATXN7L3P1","392485"
"21141","ENSG00000215174",3194,"NLRP2B","286430"
"21142","ENSG00000215177",352,"IGLV8OR8-1","100996586"
"21143","ENSG00000215182",17448,"MUC5AC","4586"
"21144","ENSG00000215183",794,"MSMP","692094"
"21145","ENSG00000215186",5480,"GOLGA6B","55889"
"21146","ENSG00000215187",1372,"FAM166B","730112"
"21147","ENSG00000215190",2969,"LINC00680","106660612"
"21148","ENSG00000215193",18693,"PEX26","55670"
"21149","ENSG00000215196",12042,"BASP1-AS1","285696"
"21150","ENSG00000215203",1545,"GRXCR1","389207"
"21151","ENSG00000215206",435,"TRBV24OR9-2","6961"
"21152","ENSG00000215208",1297,"KRT18P60","100418829"
"21153","ENSG00000215217",2046,"C5orf49","134121"
"21154","ENSG00000215218",5895,"UBE2QL1","134111"
"21155","ENSG00000215227",379,"NUTF2P5","106481706"
"21156","ENSG00000215231",4724,"LINC01020","340094"
"21157","ENSG00000215236",742,"RPL7P33","286348"
"21158","ENSG00000215241",2561,"LINC02449","101927905"
"21159","ENSG00000215244",5286,"LINC02649","399715"
"21160","ENSG00000215246",3516,"LINC02982","100506688"
"21161","ENSG00000215251",5477,"FASTKD5","60493"
"21162","ENSG00000215252",7782,"GOLGA8B","440270"
"21163","ENSG00000215256",8459,"DHRS4-AS1","55449"
"21164","ENSG00000215262",3966,"KCNU1","157855"
"21165","ENSG00000215264",651,"RPL10AP3","137107"
"21166","ENSG00000215267",1833,"AKR1C7P","648947"
"21167","ENSG00000215269",561,"GAGE4","2576"
"21168","ENSG00000215269",561,"GAGE6","2578"
"21169","ENSG00000215269",561,"GAGE7","2579"
"21170","ENSG00000215269",561,"GAGE12I","26748"
"21171","ENSG00000215269",561,"GAGE12G","645073"
"21172","ENSG00000215271",5549,"HOMEZ","57594"
"21173","ENSG00000215274",558,"GAGE10","102724473"
"21174","ENSG00000215277",2179,"RNF212B","100507650"
"21175","ENSG00000215278",579,"RPS7P6","100270869"
"21176","ENSG00000215301",15828,"DDX3X","1654"
"21177","ENSG00000215305",3364,"VPS16","64601"
"21178","ENSG00000215310",1230,"LOC646506","646506"
"21179","ENSG00000215313",862,"RPL6P30","139452"
"21180","ENSG00000215325",1244,"ASS1P10","455"
"21181","ENSG00000215333",1283,"KRT18P23","642448"
"21182","ENSG00000215343",3683,"ZNF705D","728957"
"21183","ENSG00000215354",2379,"FAM90A24P","441332"
"21184","ENSG00000215356",1207,"ZNF705B","100132396"
"21185","ENSG00000215357",1658,"HSPD1P8","647298"
"21186","ENSG00000215367",897,"TMED11P","100379220"
"21187","ENSG00000215372",3644,"ZNF705G","100131980"
"21188","ENSG00000215374",7584,"FAM66B","100128890"
"21189","ENSG00000215375",4300,"MYL5","4636"
"21190","ENSG00000215378",496,"DEFT1P","170949"
"21191","ENSG00000215378",496,"DEFT1P2","100287083"
"21192","ENSG00000215386",58906,"MIR99AHG","388815"
"21193","ENSG00000215397",3200,"SCRT2","85508"
"21194","ENSG00000215403",992,"LL22NC01-81G9.3","100506241"
"21195","ENSG00000215417",3774,"MIR17HG","407975"
"21196","ENSG00000215421",12190,"ZNF407","55628"
"21197","ENSG00000215424",10023,"MCM3AP-AS1","114044"
"21198","ENSG00000215440",7454,"NPEPL1","79716"
"21199","ENSG00000215441",2364,"CTAGE12P","392298"
"21200","ENSG00000215444",459,"LOC100419570","100419570"
"21201","ENSG00000215450",863,"RPS2P54","100271252"
"21202","ENSG00000215454",1643,"KRTAP10-4","386672"
"21203","ENSG00000215455",1215,"KRTAP10-1","386677"
"21204","ENSG00000215456",804,"BCRP4","616"
"21205","ENSG00000215457",622,"RPS8P3","100132995"
"21206","ENSG00000215458",4874,"AATBC","284837"
"21207","ENSG00000215472",1529,"RPL17-C18orf32","100526842"
"21208","ENSG00000215474",4151,"SKOR2","652991"
"21209","ENSG00000215475",7075,"SIAH3","283514"
"21210","ENSG00000215483",19673,"LINC00548","400123"
"21211","ENSG00000215483",19673,"LINC00598","646982"
"21212","ENSG00000215498",6393,"FAM230B","642633"
"21213","ENSG00000215512",2970,"LOC644669","644669"
"21214","ENSG00000215520",763,"RPS4XP4","441878"
"21215","ENSG00000215529",4772,"EFCAB8","388795"
"21216","ENSG00000215533",1087,"LINC00189","193629"
"21217","ENSG00000215544",544,"BCRP7","100133163"
"21218","ENSG00000215545",309,"DEFB116","245930"
"21219","ENSG00000215547",267,"DEFB115","245929"
"21220","ENSG00000215553",1288,"KRT18P3","170527"
"21221","ENSG00000215559",4842,"ANKRD20A11P","391267"
"21222","ENSG00000215560",1562,"TTTY5","83863"
"21223","ENSG00000215568",4077,"GAB4","128954"
"21224","ENSG00000215580",10228,"BCORP1","286554"
"21225","ENSG00000215583",1234,"ASS1P6","451"
"21226","ENSG00000215595",2406,"C20orf202","400831"
"21227","ENSG00000215601",443,"TSPY24P","100874287"
"21228","ENSG00000215603",1191,"ZNF92P1Y","100419554"
"21229","ENSG00000215604",3140,"ZNF962P","729501"
"21230","ENSG00000215606",1269,"KRT18P35","391584"
"21231","ENSG00000215612",2166,"HMX1","3166"
"21232","ENSG00000215630",584,"GUSBP9","118126072"
"21233","ENSG00000215644",3236,"GCGR","2642"
"21234","ENSG00000215695",2321,"RSC1A1","6248"
"21235","ENSG00000215704",1449,"CELA2B","51032"
"21236","ENSG00000215712",5005,"TMEM242","729515"
"21237","ENSG00000215717",3613,"TMEM167B","56900"
"21238","ENSG00000215760",499,"TAF9BP2","100130319"
"21239","ENSG00000215769",3038,"ARHGAP27P1-BPTFP1-KPNA2P3","109286553"
"21240","ENSG00000215771",462,"LRRC37A14P","106479025"
"21241","ENSG00000215784",2423,"FAM72D","728833"
"21242","ENSG00000215788",4263,"TNFRSF25","8718"
"21243","ENSG00000215790",3264,"SLC35E2A","9906"
"21244","ENSG00000215795",1670,"LOC100131465","100131465"
"21245","ENSG00000215796",1231,"LOC100420880","100420880"
"21246","ENSG00000215805",1459,"LOC128136","128136"
"21247","ENSG00000215807",1286,"KRT18P65","442249"
"21248","ENSG00000215808",5965,"LINC01139","339535"
"21249","ENSG00000215817",4727,"ZC3H11B","643136"
"21250","ENSG00000215819",1273,"KRT18P12","643471"
"21251","ENSG00000215833",1540,"QRSL1P1","730016"
"21252","ENSG00000215834",2270,"FMO9P","116123"
"21253","ENSG00000215835",1969,"LOC284685","284685"
"21254","ENSG00000215838",1854,"LOC440700","440700"
"21255","ENSG00000215845",1197,"TSTD1","100131187"
"21256","ENSG00000215846",609,"MPTX1","649458"
"21257","ENSG00000215853",3569,"RPTN","126638"
"21258","ENSG00000215866",3183,"LINC01356","100996702"
"21259","ENSG00000215867",1254,"KRT18P57","643329"
"21260","ENSG00000215869",3146,"LOC100129138","100129138"
"21261","ENSG00000215874",633,"CAPNS1P1","391053"
"21262","ENSG00000215875",1065,"ST13P20","729828"
"21263","ENSG00000215881",374,"LINC02337","105370369"
"21264","ENSG00000215883",8926,"CYB5RL","606495"
"21265","ENSG00000215895",1960,"HSPA5P1","400750"
"21266","ENSG00000215899",1342,"EEF1A1P46","441880"
"21267","ENSG00000215906",1950,"LACTBL1","646262"
"21268","ENSG00000215908",5887,"CROCCP2","84809"
"21269","ENSG00000215910",6695,"C1orf167","284498"
"21270","ENSG00000215912",7780,"TTC34","100287898"
"21271","ENSG00000215914",1017,"MMP23A","8511"
"21272","ENSG00000215915",3981,"ATAD3C","219293"
"21273","ENSG00000215930",86,"MIR942","100126331"
"21274","ENSG00000215938",79,"MIR190B","100126346"
"21275","ENSG00000215939",77,"MIR873","100126316"
"21276","ENSG00000215943",75,"MIR892A","100126342"
"21277","ENSG00000215952",56,"MIR921","100126349"
"21278","ENSG00000215957",83,"MIR300","100126297"
"21279","ENSG00000215961",66,"MIR297","100126354"
"21280","ENSG00000215966",81,"MIR876","100126310"
"21281","ENSG00000215973",77,"MIR933","100126350"
"21282","ENSG00000215991",77,"MIR208B","100126336"
"21283","ENSG00000216001",78,"MIR450B","100126302"
"21284","ENSG00000216005",77,"MIR888","100126306"
